Commodity2,Attribute,Description,YearProjected2,Year2,Value
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2014/2015,118.836545860601
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2015/2016,120.198201703931
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2016/2017,121.584493008988
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2017/2018,122.896584660294
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2018/2019,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2019/2020,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2020/2021,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2021/2022,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2022/2023,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2023/2024,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2008),2024/2025,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),1998/1999,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),1999/2000,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2000/2001,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2001/2002,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2002/2003,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2003/2004,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2004/2005,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2005/2006,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2006/2007,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2007/2008,104.72
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2008/2009,130.358016763332
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2009/2010,132.002346589411
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2010/2011,132.344978295963
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2011/2012,133.921683378035
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2012/2013,135.181899480988
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2013/2014,136.418845327524
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2014/2015,137.6059312902
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2015/2016,138.811114600124
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2016/2017,140.098416459879
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2017/2018,141.4175731654
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2018/2019,142.777882274669
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2019/2020,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2020/2021,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2021/2022,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2022/2023,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2023/2024,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2009),2024/2025,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),1998/1999,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),1999/2000,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2000/2001,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2001/2002,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2002/2003,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2003/2004,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2004/2005,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2005/2006,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2006/2007,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2007/2008,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2008/2009,127.06
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2009/2010,121.356447758433
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2010/2011,122.991095900549
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2011/2012,127.417958416457
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2012/2013,129.707912459816
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2013/2014,131.729165146967
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2014/2015,133.712159909593
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2015/2016,135.884554408443
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2016/2017,138.015376088846
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2017/2018,140.07322419546
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2018/2019,142.124342270932
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2019/2020,144.181633902212
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2020/2021,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2021/2022,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2022/2023,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2023/2024,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2010),2024/2025,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),1998/1999,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),1999/2000,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2000/2001,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2001/2002,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2002/2003,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2003/2004,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2004/2005,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2005/2006,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2006/2007,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2007/2008,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2008/2009,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2009/2010,132.44
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2010/2011,130.773513363124
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2011/2012,136.072354317189
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2012/2013,138.548665112089
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2013/2014,140.321904047019
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2014/2015,142.11566645251
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2015/2016,143.920623696414
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2016/2017,145.958081927861
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2017/2018,147.983245371007
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2018/2019,149.998024451011
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2019/2020,152.107217249869
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2020/2021,154.259582466384
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2021/2022,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2022/2023,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2023/2024,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2011),2024/2025,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),1998/1999,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),1999/2000,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2000/2001,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2001/2002,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2002/2003,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2003/2004,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2004/2005,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2005/2006,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2006/2007,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2007/2008,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2008/2009,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2009/2010,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2010/2011,133.88
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2011/2012,149.7768527
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2012/2013,153.6785608
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2013/2014,154.9102273
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2014/2015,156.0031718
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2015/2016,157.4770267
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2016/2017,159.3121383
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2017/2018,161.513365
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2018/2019,163.8508782
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2019/2020,166.2204558
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2020/2021,168.6313553
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2021/2022,171.0893351
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2022/2023,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2023/2024,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2012),2024/2025,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),1998/1999,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),1999/2000,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2000/2001,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2001/2002,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2002/2003,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2003/2004,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2004/2005,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2005/2006,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2006/2007,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2007/2008,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2008/2009,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2009/2010,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2010/2011,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2011/2012,138.87
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2012/2013,145.1806763
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2013/2014,147.2317894
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2014/2015,148.1818324
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2015/2016,148.9746485
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2016/2017,150.4295773
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2017/2018,152.497022
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2018/2019,154.8005114
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2019/2020,157.1425921
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2020/2021,159.498872
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2021/2022,161.8978142
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2022/2023,164.3460097
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2023/2024,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2013),2024/2025,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),1998/1999,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),1999/2000,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2000/2001,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2001/2002,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2002/2003,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2003/2004,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2004/2005,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2005/2006,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2006/2007,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2007/2008,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2008/2009,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2009/2010,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2010/2011,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2011/2012,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2012/2013,
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2013/2014,183.13
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2014/2015,186.1263017
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2015/2016,183.8823605
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2016/2017,184.0321609
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2017/2018,186.1246553
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2018/2019,188.5330569
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2019/2020,191.0586652
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2020/2021,194.0130467
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2021/2022,197.0734844
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2022/2023,200.4703977
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2023/2024,203.6798546
"Soybeans, dollars",,,,Variable cost of production (per acre) (Projected: 2015),2024/2025,206.8074573
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),1998/1999,2.042,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),1999/2000,2.166,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2000/2001,1.994,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2001/2002,1.991,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2002/2003,2,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2003/2004,2.015,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2004/2005,2.028,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2005/2006,2.042,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2006/2007,2.056,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2007/2008,2.074,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2008/2009,2.092,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2009/2010,2.111,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2010/2011,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2011/2012,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2012/2013,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2013/2014,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2014/2015,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2015/2016,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2016/2017,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2017/2018,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2018/2019,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2019/2020,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2020/2021,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2021/2022,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2022/2023,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2023/2024,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2000),2024/2025,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),1998/1999,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),1999/2000,2.093,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2000/2001,2.011,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2001/2002,1.997,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2002/2003,1.996,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2003/2004,1.997,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2004/2005,2.001,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2005/2006,2.005,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2006/2007,2.011,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2007/2008,2.019,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2008/2009,2.03,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2009/2010,2.045,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2010/2011,2.061,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2011/2012,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2012/2013,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2013/2014,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2014/2015,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2015/2016,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2016/2017,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2017/2018,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2018/2019,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2019/2020,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2020/2021,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2021/2022,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2022/2023,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2023/2024,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2001),2024/2025,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),1998/1999,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),1999/2000,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2000/2001,2.021,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2001/2002,2.02,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2002/2003,2.011,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2003/2004,1.996,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2004/2005,1.999,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2005/2006,2.004,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2006/2007,2.01,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2007/2008,2.018,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2008/2009,2.027,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2009/2010,2.035,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2010/2011,2.044,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2011/2012,2.054,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2012/2013,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2013/2014,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2014/2015,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2015/2016,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2016/2017,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2017/2018,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2018/2019,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2019/2020,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2020/2021,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2021/2022,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2022/2023,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2023/2024,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2002),2024/2025,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),1998/1999,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),1999/2000,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2000/2001,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2001/2002,2.085,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2002/2003,2.231,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2003/2004,2.145,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2004/2005,2.156,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2005/2006,2.166,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2006/2007,2.181,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2007/2008,2.198,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2008/2009,2.214,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2009/2010,2.227,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2010/2011,2.237,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2011/2012,2.248,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2012/2013,2.259,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2013/2014,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2014/2015,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2015/2016,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2016/2017,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2017/2018,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2018/2019,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2019/2020,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2020/2021,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2021/2022,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2022/2023,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2023/2024,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2003),2024/2025,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),1998/1999,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),1999/2000,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2000/2001,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2001/2002,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2002/2003,2.166,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2003/2004,2.526,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2004/2005,2.144,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2005/2006,2.151,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2006/2007,2.16,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2007/2008,2.17,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2008/2009,2.178,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2009/2010,2.188,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2010/2011,2.199,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2011/2012,2.207,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2012/2013,2.212,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2013/2014,2.215,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2014/2015,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2015/2016,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2016/2017,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2017/2018,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2018/2019,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2019/2020,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2020/2021,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2021/2022,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2022/2023,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2023/2024,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2004),2024/2025,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2005),1998/1999,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2005),1999/2000,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2005),2000/2001,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2005),2001/2002,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2005),2002/2003,,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2005),2003/2004,2.335,,,
"Soybeans, dollars",Variable cost of production (per bushel) (Projected: 2005),2004/2005,1.908,,,
